"","seqid","start","end","strand","type","ID","Alias","Name"
"2182","chr19",10817426,10817496,"-","miRNA_primary_transcript","MI0000242",MI0000242,"hsa-mir-199a-1"
"2183","chr19",10817469,10817491,"-","miRNA","MIMAT0000231_1",MIMAT0000231,"hsa-miR-199a-5p"
"2184","chr19",10817429,10817450,"-","miRNA","MIMAT0000232_1",MIMAT0000232,"hsa-miR-199a-3p"
"2185","chr19",10828973,10829035,"+","miRNA_primary_transcript","MI0022638",MI0022638,"hsa-mir-6793"
"2186","chr19",10828978,10828999,"+","miRNA","MIMAT0027486",MIMAT0027486,"hsa-miR-6793-5p"
"2187","chr19",10829016,10829035,"+","miRNA","MIMAT0027487",MIMAT0027487,"hsa-miR-6793-3p"
"2188","chr19",11113474,11113534,"+","miRNA_primary_transcript","MI0022733",MI0022733,"hsa-mir-6886"
"2189","chr19",11113479,11113499,"+","miRNA","MIMAT0027672",MIMAT0027672,"hsa-miR-6886-5p"
"2190","chr19",11113511,11113531,"+","miRNA","MIMAT0027673",MIMAT0027673,"hsa-miR-6886-3p"
"2191","chr19",11495544,11495622,"-","miRNA_primary_transcript","MI0025750",MI0025750,"hsa-mir-7974"
"2192","chr19",11495544,11495567,"-","miRNA","MIMAT0031177",MIMAT0031177,"hsa-miR-7974"
"2193","chr19",12703601,12703664,"-","miRNA_primary_transcript","MI0033419",MI0033419,"hsa-mir-10395"
"2194","chr19",12703647,12703664,"-","miRNA","MIMAT0041621",MIMAT0041621,"hsa-miR-10395-5p"
"2195","chr19",12703601,12703621,"-","miRNA","MIMAT0041622",MIMAT0041622,"hsa-miR-10395-3p"
"2196","chr19",12787128,12787192,"+","miRNA_primary_transcript","MI0019285",MI0019285,"hsa-mir-5684"
"2197","chr19",12787132,12787151,"+","miRNA","MIMAT0022473",MIMAT0022473,"hsa-miR-5684"
"2198","chr19",12852260,12852327,"+","miRNA_primary_transcript","MI0022639",MI0022639,"hsa-mir-6794"
"2199","chr19",12852265,12852284,"+","miRNA","MIMAT0027488",MIMAT0027488,"hsa-miR-6794-5p"
"2200","chr19",12852306,12852325,"+","miRNA","MIMAT0027489",MIMAT0027489,"hsa-miR-6794-3p"
"2201","chr19",12920320,12920404,"+","miRNA_primary_transcript","MI0019302",MI0019302,"hsa-mir-5695"
"2202","chr19",12920373,12920394,"+","miRNA","MIMAT0022488",MIMAT0022488,"hsa-miR-5695"
"2203","chr19",12940484,12940540,"+","miRNA_primary_transcript","MI0022227",MI0022227,"hsa-mir-6515"
"2204","chr19",12940486,12940506,"+","miRNA","MIMAT0025486",MIMAT0025486,"hsa-miR-6515-5p"
"2205","chr19",12940521,12940540,"+","miRNA","MIMAT0025487",MIMAT0025487,"hsa-miR-6515-3p"
"2206","chr19",13836287,13836359,"-","miRNA_primary_transcript","MI0000081",MI0000081,"hsa-mir-24-2"
"2207","chr19",13836289,13836310,"-","miRNA","MIMAT0000080",MIMAT0000080,"hsa-miR-24-3p"
"2208","chr19",13836326,13836347,"-","miRNA","MIMAT0004497",MIMAT0004497,"hsa-miR-24-2-5p"
"2209","chr19",13836440,13836517,"-","miRNA_primary_transcript","MI0000085",MI0000085,"hsa-mir-27a"
"2210","chr19",13836487,13836508,"-","miRNA","MIMAT0004501",MIMAT0004501,"hsa-miR-27a-5p"
"2211","chr19",13836447,13836467,"-","miRNA","MIMAT0000084",MIMAT0000084,"hsa-miR-27a-3p"
"2212","chr19",13836587,13836659,"-","miRNA_primary_transcript","MI0000079",MI0000079,"hsa-mir-23a"
"2213","chr19",13836630,13836651,"-","miRNA","MIMAT0004496",MIMAT0004496,"hsa-miR-23a-5p"
"2214","chr19",13836595,13836615,"-","miRNA","MIMAT0000078",MIMAT0000078,"hsa-miR-23a-3p"
"2215","chr19",13874699,13874808,"+","miRNA_primary_transcript","MI0000271",MI0000271,"hsa-mir-181c"
"2216","chr19",13874725,13874746,"+","miRNA","MIMAT0000258",MIMAT0000258,"hsa-miR-181c-5p"
"2217","chr19",13874763,13874784,"+","miRNA","MIMAT0004559",MIMAT0004559,"hsa-miR-181c-3p"
"2218","chr19",13874875,13875011,"+","miRNA_primary_transcript","MI0003139",MI0003139,"hsa-mir-181d"
"2219","chr19",13874910,13874932,"+","miRNA","MIMAT0002821",MIMAT0002821,"hsa-miR-181d-5p"
"2220","chr19",13874953,13874973,"+","miRNA","MIMAT0026608",MIMAT0026608,"hsa-miR-181d-3p"
"2221","chr19",14073361,14073479,"+","miRNA_primary_transcript","MI0020340",MI0020340,"hsa-mir-1199"
"2222","chr19",14073381,14073400,"+","miRNA","MIMAT0031119",MIMAT0031119,"hsa-miR-1199-5p"
"2223","chr19",14073425,14073445,"+","miRNA","MIMAT0031120",MIMAT0031120,"hsa-miR-1199-3p"
"2224","chr19",14529543,14529640,"+","miRNA_primary_transcript","MI0003654",MI0003654,"hsa-mir-639"
"2225","chr19",14529603,14529625,"+","miRNA","MIMAT0003309",MIMAT0003309,"hsa-miR-639"
"2226","chr19",15179283,15179350,"-","miRNA_primary_transcript","MI0022640",MI0022640,"hsa-mir-6795"
"2227","chr19",15179322,15179345,"-","miRNA","MIMAT0027490",MIMAT0027490,"hsa-miR-6795-5p"
"2228","chr19",15179283,15179303,"-","miRNA","MIMAT0027491",MIMAT0027491,"hsa-miR-6795-3p"
"2229","chr19",15449548,15449608,"+","miRNA_primary_transcript","MI0007075",MI0007075,"hsa-mir-1470"
"2230","chr19",15449548,15449568,"+","miRNA","MIMAT0007348",MIMAT0007348,"hsa-miR-1470"
"2231","chr19",18282077,18282161,"+","miRNA_primary_transcript","MI0014232",MI0014232,"hsa-mir-3188"
"2232","chr19",18282129,18282151,"+","miRNA","MIMAT0015070",MIMAT0015070,"hsa-miR-3188"
"2233","chr19",18386562,18386634,"+","miRNA_primary_transcript","MI0014233",MI0014233,"hsa-mir-3189"
"2234","chr19",18386607,18386627,"+","miRNA","MIMAT0015071",MIMAT0015071,"hsa-miR-3189-3p"
"2235","chr19",18386570,18386594,"+","miRNA","MIMAT0019217",MIMAT0019217,"hsa-miR-3189-5p"
"2236","chr19",19435063,19435158,"+","miRNA_primary_transcript","MI0003655",MI0003655,"hsa-mir-640"
"2237","chr19",19435123,19435143,"+","miRNA","MIMAT0003310",MIMAT0003310,"hsa-miR-640"
"2238","chr19",20399272,20399354,"-","miRNA_primary_transcript","MI0006407",MI0006407,"hsa-mir-1270"
"2239","chr19",20399320,20399342,"-","miRNA","MIMAT0005924",MIMAT0005924,"hsa-miR-1270"
"2240","chr19",35122700,35122764,"+","miRNA_primary_transcript","MI0022734",MI0022734,"hsa-mir-6887"
"2241","chr19",35122705,35122727,"+","miRNA","MIMAT0027674",MIMAT0027674,"hsa-miR-6887-5p"
"2242","chr19",35122744,35122764,"+","miRNA","MIMAT0027675",MIMAT0027675,"hsa-miR-6887-3p"
"2243","chr19",35345513,35345627,"+","miRNA_primary_transcript","MI0018175",MI0018175,"hsa-mir-5196"
"2244","chr19",35345541,35345562,"+","miRNA","MIMAT0021128",MIMAT0021128,"hsa-miR-5196-5p"
"2245","chr19",35345581,35345601,"+","miRNA","MIMAT0021129",MIMAT0021129,"hsa-miR-5196-3p"
"2246","chr19",39409623,39409678,"-","miRNA_primary_transcript","MI0016897",MI0016897,"hsa-mir-4530"
"2247","chr19",39409629,39409646,"-","miRNA","MIMAT0019069",MIMAT0019069,"hsa-miR-4530"
"2248","chr19",39829716,39829802,"-","miRNA_primary_transcript","MI0022554",MI0022554,"hsa-mir-6719"
"2249","chr19",39829726,39829747,"-","miRNA","MIMAT0025850",MIMAT0025850,"hsa-miR-6719-3p"
"2250","chr19",40282543,40282641,"-","miRNA_primary_transcript","MI0003656",MI0003656,"hsa-mir-641"
"2251","chr19",40282603,40282626,"-","miRNA","MIMAT0003311",MIMAT0003311,"hsa-miR-641"
"2252","chr19",40369846,40369907,"+","miRNA_primary_transcript","MI0022641",MI0022641,"hsa-mir-6796"
"2253","chr19",40369851,40369873,"+","miRNA","MIMAT0027492",MIMAT0027492,"hsa-miR-6796-5p"
"2254","chr19",40369887,40369907,"+","miRNA","MIMAT0027493",MIMAT0027493,"hsa-miR-6796-3p"
"2255","chr19",41869627,41869698,"+","miRNA_primary_transcript","MI0022642",MI0022642,"hsa-mir-6797"
"2256","chr19",41869632,41869656,"+","miRNA","MIMAT0027494",MIMAT0027494,"hsa-miR-6797-5p"
"2257","chr19",41869675,41869696,"+","miRNA","MIMAT0027495",MIMAT0027495,"hsa-miR-6797-3p"
"2258","chr19",42133445,42133513,"-","miRNA_primary_transcript","MI0015853",MI0015853,"hsa-mir-4323"
"2259","chr19",42133455,42133472,"-","miRNA","MIMAT0016875",MIMAT0016875,"hsa-miR-4323"
"2260","chr19",42351131,42351205,"+","miRNA_primary_transcript","MI0025913",MI0025913,"hsa-mir-8077"
"2261","chr19",42351174,42351195,"+","miRNA","MIMAT0031004",MIMAT0031004,"hsa-miR-8077"
"2262","chr19",44653686,44653732,"-","miRNA_primary_transcript","MI0016898",MI0016898,"hsa-mir-4531"
"2263","chr19",44653689,44653705,"-","miRNA","MIMAT0019070",MIMAT0019070,"hsa-miR-4531"
"2264","chr19",44758657,44758721,"+","miRNA_primary_transcript","MI0025921",MI0025921,"hsa-mir-8085"
"2265","chr19",44758667,44758687,"+","miRNA","MIMAT0031012",MIMAT0031012,"hsa-miR-8085"
"2266","chr19",45436654,45436704,"+","miRNA_primary_transcript","MI0020365",MI0020365,"hsa-mir-6088"
"2267","chr19",45436654,45436673,"+","miRNA","MIMAT0023713",MIMAT0023713,"hsa-miR-6088"
"2268","chr19",45638994,45639087,"-","miRNA_primary_transcript","MI0000803",MI0000803,"hsa-mir-330"
"2269","chr19",45639049,45639070,"-","miRNA","MIMAT0004693",MIMAT0004693,"hsa-miR-330-5p"
"2270","chr19",45639009,45639031,"-","miRNA","MIMAT0000751",MIMAT0000751,"hsa-miR-330-3p"
"2271","chr19",45674928,45675024,"+","miRNA_primary_transcript","MI0003657",MI0003657,"hsa-mir-642a"
"2272","chr19",45674943,45674964,"+","miRNA","MIMAT0003312",MIMAT0003312,"hsa-miR-642a-5p"
"2273","chr19",45674978,45674999,"+","miRNA","MIMAT0020924",MIMAT0020924,"hsa-miR-642a-3p"
"2274","chr19",45674932,45675008,"-","miRNA_primary_transcript","MI0016685",MI0016685,"hsa-mir-642b"
"2275","chr19",45674941,45674962,"-","miRNA","MIMAT0018444",MIMAT0018444,"hsa-miR-642b-3p"
"2276","chr19",45674978,45674999,"-","miRNA","MIMAT0022736",MIMAT0022736,"hsa-miR-642b-5p"
"2277","chr19",46018932,46019049,"+","miRNA_primary_transcript","MI0003834",MI0003834,"hsa-mir-769"
"2278","chr19",46018961,46018982,"+","miRNA","MIMAT0003886",MIMAT0003886,"hsa-miR-769-5p"
"2279","chr19",46019000,46019022,"+","miRNA","MIMAT0003887",MIMAT0003887,"hsa-miR-769-3p"
"2280","chr19",46709282,46709354,"-","miRNA_primary_transcript","MI0014234",MI0014234,"hsa-mir-320e"
"2281","chr19",46709294,46709311,"-","miRNA","MIMAT0015072",MIMAT0015072,"hsa-miR-320e"
"2282","chr19",47226942,47227021,"+","miRNA_primary_transcript","MI0014235",MI0014235,"hsa-mir-3190"
"2283","chr19",47226955,47226974,"+","miRNA","MIMAT0015073",MIMAT0015073,"hsa-miR-3190-5p"
"2284","chr19",47226988,47227010,"+","miRNA","MIMAT0022839",MIMAT0022839,"hsa-miR-3190-3p"
"2285","chr19",47226944,47227019,"-","miRNA_primary_transcript","MI0014236",MI0014236,"hsa-mir-3191"
"2286","chr19",47226952,47226974,"-","miRNA","MIMAT0015075",MIMAT0015075,"hsa-miR-3191-3p"
"2287","chr19",47226990,47227011,"-","miRNA","MIMAT0022732",MIMAT0022732,"hsa-miR-3191-5p"
"2288","chr19",49009906,49009972,"+","miRNA_primary_transcript","MI0022643",MI0022643,"hsa-mir-6798"
"2289","chr19",49009911,49009933,"+","miRNA","MIMAT0027496",MIMAT0027496,"hsa-miR-6798-5p"
"2290","chr19",49009952,49009972,"+","miRNA","MIMAT0027497",MIMAT0027497,"hsa-miR-6798-3p"
"2291","chr19",49308797,49308868,"-","miRNA_primary_transcript","MI0015854",MI0015854,"hsa-mir-4324"
"2292","chr19",49308807,49308826,"-","miRNA","MIMAT0016876",MIMAT0016876,"hsa-miR-4324"
"2293","chr19",49500785,49500868,"-","miRNA_primary_transcript","MI0000479",MI0000479,"hsa-mir-150"
"2294","chr19",49500832,49500853,"-","miRNA","MIMAT0000451",MIMAT0000451,"hsa-miR-150-5p"
"2295","chr19",49500797,49500818,"-","miRNA","MIMAT0004610",MIMAT0004610,"hsa-miR-150-3p"
"2296","chr19",49682117,49682195,"+","miRNA_primary_transcript","MI0017977",MI0017977,"hsa-mir-5088"
"2297","chr19",49682122,49682145,"+","miRNA","MIMAT0021080",MIMAT0021080,"hsa-miR-5088-5p"
"2298","chr19",49682174,49682194,"+","miRNA","MIMAT0027041",MIMAT0027041,"hsa-miR-5088-3p"
"2299","chr19",49791866,49791934,"+","miRNA_primary_transcript","MI0022644",MI0022644,"hsa-mir-6799"
"2300","chr19",49791871,49791890,"+","miRNA","MIMAT0027498",MIMAT0027498,"hsa-miR-6799-5p"
"2301","chr19",49791912,49791934,"+","miRNA","MIMAT0027499",MIMAT0027499,"hsa-miR-6799-3p"
"2302","chr19",49832018,49832099,"+","miRNA_primary_transcript","MI0022645",MI0022645,"hsa-mir-6800"
"2303","chr19",49832022,49832042,"+","miRNA","MIMAT0027500",MIMAT0027500,"hsa-miR-6800-5p"
"2304","chr19",49832076,49832096,"+","miRNA","MIMAT0027501",MIMAT0027501,"hsa-miR-6800-3p"
"2305","chr19",49854591,49854651,"+","miRNA_primary_transcript","MI0017388",MI0017388,"hsa-mir-4749"
"2306","chr19",49854593,49854614,"+","miRNA","MIMAT0019885",MIMAT0019885,"hsa-miR-4749-5p"
"2307","chr19",49854632,49854651,"+","miRNA","MIMAT0019886",MIMAT0019886,"hsa-miR-4749-3p"
"2308","chr19",49888175,49888230,"+","miRNA_primary_transcript","MI0017389",MI0017389,"hsa-mir-4750"
"2309","chr19",49888177,49888198,"+","miRNA","MIMAT0019887",MIMAT0019887,"hsa-miR-4750-5p"
"2310","chr19",49888209,49888230,"+","miRNA","MIMAT0022979",MIMAT0022979,"hsa-miR-4750-3p"
"2311","chr19",49933064,49933137,"+","miRNA_primary_transcript","MI0017390",MI0017390,"hsa-mir-4751"
"2312","chr19",49933073,49933096,"+","miRNA","MIMAT0019888",MIMAT0019888,"hsa-miR-4751"
"2313","chr19",51206929,51207009,"-","miRNA_primary_transcript","MI0025910",MI0025910,"hsa-mir-8074"
"2314","chr19",51206939,51206962,"-","miRNA","MIMAT0031001",MIMAT0031001,"hsa-miR-8074"
"2315","chr19",51692612,51692681,"+","miRNA_primary_transcript","MI0000746",MI0000746,"hsa-mir-99b"
"2316","chr19",51692618,51692639,"+","miRNA","MIMAT0000689",MIMAT0000689,"hsa-miR-99b-5p"
"2317","chr19",51692656,51692677,"+","miRNA","MIMAT0004678",MIMAT0004678,"hsa-miR-99b-3p"
"2318","chr19",51692786,51692864,"+","miRNA_primary_transcript","MI0000066",MI0000066,"hsa-let-7e"
"2319","chr19",51692793,51692814,"+","miRNA","MIMAT0000066",MIMAT0000066,"hsa-let-7e-5p"
"2320","chr19",51692838,51692859,"+","miRNA","MIMAT0004485",MIMAT0004485,"hsa-let-7e-3p"
"2321","chr19",51693254,51693339,"+","miRNA_primary_transcript","MI0000469",MI0000469,"hsa-mir-125a"
"2322","chr19",51693268,51693291,"+","miRNA","MIMAT0000443",MIMAT0000443,"hsa-miR-125a-5p"
"2323","chr19",51693306,51693327,"+","miRNA","MIMAT0004602",MIMAT0004602,"hsa-miR-125a-3p"
"2324","chr19",52222020,52222098,"+","miRNA_primary_transcript","MI0022646",MI0022646,"hsa-mir-6801"
"2325","chr19",52222025,52222047,"+","miRNA","MIMAT0027502",MIMAT0027502,"hsa-miR-6801-5p"
"2326","chr19",52222074,52222093,"+","miRNA","MIMAT0027503",MIMAT0027503,"hsa-miR-6801-3p"
"2327","chr19",52281797,52281893,"+","miRNA_primary_transcript","MI0003658",MI0003658,"hsa-mir-643"
"2328","chr19",52281857,52281878,"+","miRNA","MIMAT0003313",MIMAT0003313,"hsa-miR-643"
"2329","chr19",53666679,53666762,"+","miRNA_primary_transcript","MI0003140",MI0003140,"hsa-mir-512-1"
"2330","chr19",53666692,53666714,"+","miRNA","MIMAT0002822",MIMAT0002822,"hsa-miR-512-5p"
"2331","chr19",53666729,53666750,"+","miRNA","MIMAT0002823",MIMAT0002823,"hsa-miR-512-3p"
"2332","chr19",53669157,53669254,"+","miRNA_primary_transcript","MI0003141",MI0003141,"hsa-mir-512-2"
"2333","chr19",53669176,53669198,"+","miRNA","MIMAT0002822_1",MIMAT0002822,"hsa-miR-512-5p"
"2334","chr19",53669213,53669234,"+","miRNA","MIMAT0002823_1",MIMAT0002823,"hsa-miR-512-3p"
"2335","chr19",53671968,53672040,"+","miRNA_primary_transcript","MI0003786",MI0003786,"hsa-mir-1323"
"2336","chr19",53671978,53671999,"+","miRNA","MIMAT0005795",MIMAT0005795,"hsa-miR-1323"
"2337","chr19",53674197,53674320,"+","miRNA_primary_transcript","MI0003142",MI0003142,"hsa-mir-498"
"2338","chr19",53674230,53674252,"+","miRNA","MIMAT0002824",MIMAT0002824,"hsa-miR-498-5p"
"2339","chr19",53674266,53674288,"+","miRNA","MIMAT0037323",MIMAT0037323,"hsa-miR-498-3p"
"2340","chr19",53675711,53675797,"+","miRNA_primary_transcript","MI0003143",MI0003143,"hsa-mir-520e"
"2341","chr19",53675764,53675784,"+","miRNA","MIMAT0002825",MIMAT0002825,"hsa-miR-520e-3p"
"2342","chr19",53675726,53675747,"+","miRNA","MIMAT0037324",MIMAT0037324,"hsa-miR-520e-5p"
"2343","chr19",53679003,53679085,"+","miRNA_primary_transcript","MI0003144",MI0003144,"hsa-mir-515-1"
"2344","chr19",53679016,53679039,"+","miRNA","MIMAT0002826",MIMAT0002826,"hsa-miR-515-5p"
"2345","chr19",53679053,53679074,"+","miRNA","MIMAT0002827",MIMAT0002827,"hsa-miR-515-3p"
"2346","chr19",53679940,53680023,"+","miRNA_primary_transcript","MI0003145",MI0003145,"hsa-mir-519e"
"2347","chr19",53679953,53679974,"+","miRNA","MIMAT0002828",MIMAT0002828,"hsa-miR-519e-5p"
"2348","chr19",53679991,53680012,"+","miRNA","MIMAT0002829",MIMAT0002829,"hsa-miR-519e-3p"
"2349","chr19",53682159,53682245,"+","miRNA_primary_transcript","MI0003146",MI0003146,"hsa-mir-520f"
"2350","chr19",53682213,53682234,"+","miRNA","MIMAT0002830",MIMAT0002830,"hsa-miR-520f-3p"
"2351","chr19",53682173,53682194,"+","miRNA","MIMAT0026609",MIMAT0026609,"hsa-miR-520f-5p"
"2352","chr19",53685009,53685091,"+","miRNA_primary_transcript","MI0003147",MI0003147,"hsa-mir-515-2"
"2353","chr19",53685022,53685045,"+","miRNA","MIMAT0002826_1",MIMAT0002826,"hsa-miR-515-5p"
"2354","chr19",53685059,53685080,"+","miRNA","MIMAT0002827_1",MIMAT0002827,"hsa-miR-515-3p"
"2355","chr19",53686469,53686555,"+","miRNA_primary_transcript","MI0003148",MI0003148,"hsa-mir-519c"
"2356","chr19",53686484,53686505,"+","miRNA","MIMAT0002831",MIMAT0002831,"hsa-miR-519c-5p"
"2357","chr19",53686522,53686543,"+","miRNA","MIMAT0002832",MIMAT0002832,"hsa-miR-519c-3p"
"2358","chr19",53688481,53688567,"+","miRNA_primary_transcript","MI0003832",MI0003832,"hsa-mir-1283-1"
"2359","chr19",53688494,53688515,"+","miRNA","MIMAT0005799",MIMAT0005799,"hsa-miR-1283"
"2360","chr19",53690881,53690965,"+","miRNA_primary_transcript","MI0003149",MI0003149,"hsa-mir-520a"
"2361","chr19",53690895,53690915,"+","miRNA","MIMAT0002833",MIMAT0002833,"hsa-miR-520a-5p"
"2362","chr19",53690933,53690954,"+","miRNA","MIMAT0002834",MIMAT0002834,"hsa-miR-520a-3p"
"2363","chr19",53694393,53694475,"+","miRNA_primary_transcript","MI0003150",MI0003150,"hsa-mir-526b"
"2364","chr19",53694406,53694428,"+","miRNA","MIMAT0002835",MIMAT0002835,"hsa-miR-526b-5p"
"2365","chr19",53694443,53694464,"+","miRNA","MIMAT0002836",MIMAT0002836,"hsa-miR-526b-3p"
"2366","chr19",53695213,53695293,"+","miRNA_primary_transcript","MI0003151",MI0003151,"hsa-mir-519b"
"2367","chr19",53695225,53695246,"+","miRNA","MIMAT0005454",MIMAT0005454,"hsa-miR-519b-5p"
"2368","chr19",53695263,53695284,"+","miRNA","MIMAT0002837",MIMAT0002837,"hsa-miR-519b-3p"
"2369","chr19",53697533,53697617,"+","miRNA_primary_transcript","MI0003152",MI0003152,"hsa-mir-525"
"2370","chr19",53697547,53697567,"+","miRNA","MIMAT0002838",MIMAT0002838,"hsa-miR-525-5p"
"2371","chr19",53697584,53697605,"+","miRNA","MIMAT0002839",MIMAT0002839,"hsa-miR-525-3p"
"2372","chr19",53698385,53698471,"+","miRNA_primary_transcript","MI0003153",MI0003153,"hsa-mir-523"
"2373","chr19",53698400,53698421,"+","miRNA","MIMAT0005449",MIMAT0005449,"hsa-miR-523-5p"
"2374","chr19",53698437,53698459,"+","miRNA","MIMAT0002840",MIMAT0002840,"hsa-miR-523-3p"
"2375","chr19",53700015,53700101,"+","miRNA_primary_transcript","MI0003154",MI0003154,"hsa-mir-518f"
"2376","chr19",53700030,53700051,"+","miRNA","MIMAT0002841",MIMAT0002841,"hsa-miR-518f-5p"
"2377","chr19",53700067,53700087,"+","miRNA","MIMAT0002842",MIMAT0002842,"hsa-miR-518f-3p"
"2378","chr19",53701227,53701287,"+","miRNA_primary_transcript","MI0003155",MI0003155,"hsa-mir-520b"
"2379","chr19",53701267,53701287,"+","miRNA","MIMAT0002843",MIMAT0002843,"hsa-miR-520b-3p"
"2380","chr19",53701228,53701248,"+","miRNA","MIMAT0037325",MIMAT0037325,"hsa-miR-520b-5p"
"2381","chr19",53702737,53702819,"+","miRNA_primary_transcript","MI0003156",MI0003156,"hsa-mir-518b"
"2382","chr19",53702787,53702808,"+","miRNA","MIMAT0002844",MIMAT0002844,"hsa-miR-518b"
"2383","chr19",53706252,53706336,"+","miRNA_primary_transcript","MI0003157",MI0003157,"hsa-mir-526a-1"
"2384","chr19",53706266,53706287,"+","miRNA","MIMAT0002845",MIMAT0002845,"hsa-miR-526a-5p"
"2385","chr19",53706303,53706324,"+","miRNA","MIMAT0037326",MIMAT0037326,"hsa-miR-526a-3p"
"2386","chr19",53707453,53707539,"+","miRNA_primary_transcript","MI0003158",MI0003158,"hsa-mir-520c"
"2387","chr19",53707468,53707489,"+","miRNA","MIMAT0005455",MIMAT0005455,"hsa-miR-520c-5p"
"2388","chr19",53707506,53707527,"+","miRNA","MIMAT0002846",MIMAT0002846,"hsa-miR-520c-3p"
"2389","chr19",53708735,53708835,"+","miRNA_primary_transcript","MI0003159",MI0003159,"hsa-mir-518c"
"2390","chr19",53708758,53708780,"+","miRNA","MIMAT0002847",MIMAT0002847,"hsa-miR-518c-5p"
"2391","chr19",53708796,53708818,"+","miRNA","MIMAT0002848",MIMAT0002848,"hsa-miR-518c-3p"
"2392","chr19",53711002,53711088,"+","miRNA_primary_transcript","MI0003160",MI0003160,"hsa-mir-524"
"2393","chr19",53711017,53711038,"+","miRNA","MIMAT0002849",MIMAT0002849,"hsa-miR-524-5p"
"2394","chr19",53711054,53711074,"+","miRNA","MIMAT0002850",MIMAT0002850,"hsa-miR-524-3p"
"2395","chr19",53712268,53712354,"+","miRNA_primary_transcript","MI0003161",MI0003161,"hsa-mir-517a"
"2396","chr19",53712282,53712303,"+","miRNA","MIMAT0002851",MIMAT0002851,"hsa-miR-517-5p"
"2397","chr19",53712321,53712342,"+","miRNA","MIMAT0002852",MIMAT0002852,"hsa-miR-517a-3p"
"2398","chr19",53713347,53713434,"+","miRNA_primary_transcript","MI0003162",MI0003162,"hsa-mir-519d"
"2399","chr19",53713400,53713421,"+","miRNA","MIMAT0002853",MIMAT0002853,"hsa-miR-519d-3p"
"2400","chr19",53713361,53713385,"+","miRNA","MIMAT0026610",MIMAT0026610,"hsa-miR-519d-5p"
"2401","chr19",53716594,53716680,"+","miRNA_primary_transcript","MI0003163",MI0003163,"hsa-mir-521-2"
"2402","chr19",53716647,53716668,"+","miRNA","MIMAT0002854",MIMAT0002854,"hsa-miR-521"
"2403","chr19",53720096,53720182,"+","miRNA_primary_transcript","MI0003164",MI0003164,"hsa-mir-520d"
"2404","chr19",53720111,53720130,"+","miRNA","MIMAT0002855",MIMAT0002855,"hsa-miR-520d-5p"
"2405","chr19",53720149,53720170,"+","miRNA","MIMAT0002856",MIMAT0002856,"hsa-miR-520d-3p"
"2406","chr19",53721076,53721142,"+","miRNA_primary_transcript","MI0003165",MI0003165,"hsa-mir-517b"
"2407","chr19",53721081,53721102,"+","miRNA","MIMAT0002851_1",MIMAT0002851,"hsa-miR-517-5p"
"2408","chr19",53721118,53721139,"+","miRNA","MIMAT0002857",MIMAT0002857,"hsa-miR-517b-3p"
"2409","chr19",53722166,53722255,"+","miRNA_primary_transcript","MI0003166",MI0003166,"hsa-mir-520g"
